Fecha_Hora_redondeada;Fecha;Hora;Temp;Temp. Amb. Dir (Â°C);Temp_amb;Presion;Humedad(HR);Latitud;Longitud;accel_x;accel_y;accel_z;podometro;pasos
11/03/2024 13:40;3/11/2024;13:40:02;38.54;37.97;37.77;98345.64;100;-12.590553;-69.19352;229;3896;3651;5572;0
11/03/2024 13:45;3/11/2024;13:45:01;38.3;38.01;37.81;98322.44;100;-12.590582;-69.193542;216;3913;3648;5572;0
11/03/2024 13:50;3/11/2024;13:50:02;38.62;37.49;37.29;98315.7;100;-12.590577;-69.193535;291;3896;3702;5572;0
11/03/2024 13:55;3/11/2024;13:55:01;38.35;37.71;37.45;98291.83;100;-12.590578;-69.193535;262;3849;3684;5572;0
11/03/2024 14:00;3/11/2024;14:00:00;38.32;37.77;37.42;98282.55;100;-12.590575;-69.193535;254;3860;3692;5572;0
11/03/2024 14:05;3/11/2024;14:05:01;38.47;37.51;37.01;98279.66;100;-12.590578;-69.193535;288;3862;3710;5572;0
11/03/2024 14:10;3/11/2024;14:10:00;38.28;37.79;37.43;98261.88;100;-12.59058;-69.193535;253;3830;3671;5572;0
11/03/2024 14:15;3/11/2024;14:15:00;38.68;37.69;37.23;98251.86;100;-12.590584;-69.193535;245;3864;3689;5572;0
11/03/2024 14:20;3/11/2024;14:20:01;38.43;37.29;37.26;98241.28;100;-12.59059;-69.193535;276;3787;3722;5580;8
11/03/2024 14:25;3/11/2024;14:25:00;38.46;37.03;37.14;98240.38;100;-12.590955;-69.194046;4086;225;3711;5754;174
11/03/2024 14:30;3/11/2024;14:30:00;38.71;37.65;37.7;98229.23;100;-12.591253;-69.194077;3984;71;3613;5854;100
11/03/2024 14:35;3/11/2024;14:35:01;38.5;37.89;37.82;98213.25;100;-12.591878;-69.194084;326;3956;3648;6147;293
11/03/2024 14:40;3/11/2024;14:40:00;38.16;38.19;38.17;98213.78;100;-12.592345;-69.194382;3773;3971;3717;6383;236
11/03/2024 14:45;3/11/2024;14:45:00;38.55;38.55;38.61;98207.7;100;-12.59219;-69.194435;4012;3953;3589;6777;394
11/03/2024 14:50;3/11/2024;14:50:01;38.85;38.93;38.8;98194.53;100;-12.59214;-69.194237;227;3827;3683;6825;48
11/03/2024 14:55;3/11/2024;14:55:00;38.56;38.79;38.59;98183.05;100;-12.592112;-69.194199;204;3792;3685;6825;0
11/03/2024 15:00;3/11/2024;15:00:00;38.75;37.03;36.63;98175.14;83.13;-12.592134;-69.194237;69;380;3824;6861;36
11/03/2024 15:05;3/11/2024;15:05:00;38.47;37.23;36.97;98171.56;100;-12.592135;-69.194229;182;359;3855;6861;0
11/03/2024 15:10;3/11/2024;15:10:00;38.36;37.69;37.53;98165.77;100;-12.592135;-69.194237;146;358;3823;6871;10
11/03/2024 15:15;3/11/2024;15:15:01;38.72;37.91;37.8;98159.92;100;-12.59213;-69.194244;156;364;3819;6871;0
11/03/2024 15:20;3/11/2024;15:20:01;38.06;37.15;37.19;98157.91;100;-12.591875;-69.194016;126;62;3612;7072;201
11/03/2024 15:25;3/11/2024;15:25:00;38.41;37.71;37.89;98151.8;100;-12.591828;-69.193909;4009;4083;3762;7309;237
11/03/2024 15:30;3/11/2024;15:30:01;38.65;37.85;38.1;98141.03;100;-12.591652;-69.19458;3828;3843;3680;7614;305
11/03/2024 15:35;3/11/2024;15:35:00;38.47;37.23;37.28;98141.81;100;-12.591753;-69.194695;3535;3879;3576;8154;540
11/03/2024 15:40;3/11/2024;15:40:00;38.26;36.89;36.93;98141.19;100;-12.591755;-69.194702;3891;3952;3631;8729;575
11/03/2024 15:45;3/11/2024;15:45:01;38.23;36.57;36.6;98124.12;100;-12.5918;-69.194847;3794;3895;3515;9196;467
11/03/2024 15:50;3/11/2024;15:50:01;38.47;36.13;36.11;98124.69;100;-12.591813;-69.194862;3768;4067;3610;9577;381
11/03/2024 15:55;3/11/2024;15:55:00;38.28;36.55;36.42;98123.39;100;-12.591784;-69.194756;4030;3866;3822;9878;301
11/03/2024 16:00;3/11/2024;16:00:01;38.21;36.25;36.01;98117;100;-12.591846;-69.19487;152;111;3645;10364;486
11/03/2024 16:05;3/11/2024;16:05:01;38.31;36.47;36.52;98117.69;100;-12.591805;-69.195686;3940;3;3616;10680;316
11/03/2024 16:10;3/11/2024;16:10:00;38.62;36.75;36.74;98117.43;100;-12.592095;-69.196205;3634;4058;3747;10914;234
11/03/2024 16:15;3/11/2024;16:15:01;38.64;36.69;36.67;98117.14;100;-12.591984;-69.1959;3613;3841;3586;11126;212
11/03/2024 16:20;3/11/2024;16:20:00;38.13;36.49;36.35;98122.3;100;-12.592055;-69.195877;3822;12;3458;11518;392
11/03/2024 16:25;3/11/2024;16:25:00;38.19;36.65;36.52;98120.36;100;-12.592506;-69.195694;11;181;3700;11929;411
11/03/2024 16:30;3/11/2024;16:30:01;38.31;36.61;36.47;98125.09;100;-12.592954;-69.19561;3909;37;3562;12267;338
11/03/2024 16:35;3/11/2024;16:35:00;38.29;36.71;36.56;98128.54;100;-12.593222;-69.195396;4061;3917;3739;12398;131
11/03/2024 16:40;3/11/2024;16:40:00;38.35;36.75;36.65;98131.98;100;-12.592918;-69.194885;4084;3825;3603;12552;154
11/03/2024 16:45;3/11/2024;16:45:01;38.43;37.09;36.91;98120.09;100;-12.592702;-69.194878;3930;3822;3623;12604;52
11/03/2024 16:50;3/11/2024;16:50:00;38.28;36.71;36.8;98129.55;100;-12.592443;-69.194817;3838;3676;3606;13106;502
11/03/2024 16:55;3/11/2024;16:55:00;38.31;36.53;36.6;98130.24;100;-12.592248;-69.194557;3819;3962;3887;13525;419
11/03/2024 17:00;3/11/2024;17:00:01;38.14;36.27;36.4;98122.12;100;-12.592125;-69.194565;3901;3900;3620;13978;453
11/03/2024 17:05;3/11/2024;17:05:00;38.14;36.87;36.78;98144.36;100;-12.591543;-69.195999;391;476;3706;14403;425
11/03/2024 17:10;3/11/2024;17:10:00;37.9;37.05;37.16;98147.82;100;-12.591125;-69.196594;4077;263;3707;14561;158
11/03/2024 17:15;3/11/2024;17:15:01;38.02;37.33;37.26;98155.52;100;-12.591142;-69.196518;31;323;3678;14569;8
11/03/2024 17:20;3/11/2024;17:20:00;38.2;37.39;37.37;98162.08;100;-12.59114;-69.196487;4000;211;3672;14569;0
11/03/2024 17:25;3/11/2024;17:25:02;38.08;37.11;36.93;98168.73;100;-12.59114;-69.196457;220;201;3713;14590;21
11/03/2024 17:30;3/11/2024;17:30:01;38.21;36.99;37.13;98172.59;100;-12.5917;-69.196686;21;108;3841;14706;116
11/03/2024 17:35;3/11/2024;17:35:00;38.37;36.29;36.36;98180.06;100;-12.592323;-69.196365;3936;2;3621;14841;135
11/03/2024 17:40;3/11/2024;17:40:02;38.33;35.45;35.5;98185.35;100;-12.592425;-69.196457;3925;3963;3597;15011;170
11/03/2024 17:45;3/11/2024;17:45:01;38.06;34.77;34.82;98179.72;100;-12.592504;-69.196533;3968;3972;3672;15406;395
11/03/2024 17:50;3/11/2024;17:50:00;38.14;34.45;34.24;98195.06;100;-12.592577;-69.196541;3984;3977;3723;15782;376
11/03/2024 17:55;3/11/2024;17:55:02;38.1;34.49;34.07;98187.71;100;-12.592512;-69.196602;202;4009;3619;16120;338
11/03/2024 18:00;3/11/2024;18:00:00;38.44;33.99;33.83;98201.3;100;-12.592446;-69.196587;3919;3976;3494;16437;317
11/03/2024 18:05;3/11/2024;18:05:01;37.94;33.63;33.58;98219.69;100;-12.592348;-69.196655;4005;3989;3488;16826;389
11/03/2024 18:10;3/11/2024;18:10:01;38.27;33.75;33.68;98230.92;100;-12.59229;-69.196846;3854;3698;3667;17180;354
11/03/2024 18:15;3/11/2024;18:15:00;38.02;33.49;33.37;98237.13;100;-12.592294;-69.196762;3908;4070;3640;17596;416
11/03/2024 18:20;3/11/2024;18:20:01;38.19;33.67;33.49;98246.25;100;-12.592221;-69.196526;23;304;3850;17816;220
11/03/2024 18:25;3/11/2024;18:25:01;37.82;33.81;33.63;98241.7;100;-12.591802;-69.196297;3962;3986;3606;18146;330
11/03/2024 18:30;3/11/2024;18:30:00;37.98;34.27;34.16;98244.58;100;-12.59169;-69.196213;3938;3860;3643;18289;143
11/03/2024 18:35;3/11/2024;18:35:01;37.96;35.37;35;98253.52;100;-12.591666;-69.196213;346;3934;3755;18305;16
11/03/2024 18:40;3/11/2024;18:40:01;37.9;36.17;35.88;98265.83;98.26;-12.59165;-69.196182;330;3917;3731;18305;0
11/03/2024 18:45;3/11/2024;18:45:00;37.98;36.19;35.96;98288.32;98.67;-12.591632;-69.196182;194;3808;3680;18305;0
11/03/2024 18:50;3/11/2024;18:50:01;37.89;36.29;35.87;98302.48;100;-12.591595;-69.196144;283;3774;3738;18305;0
11/03/2024 18:55;3/11/2024;18:55:00;38.32;36.61;36.17;98313.38;99.27;-12.591601;-69.196136;239;3811;3713;18305;0
11/03/2024 19:00;3/11/2024;19:00:01;38.02;36.09;35.8;98304.79;99.96;-12.591599;-69.196136;170;3745;3718;18318;13
11/03/2024 19:05;3/11/2024;19:05:01;38.02;35.93;35.66;98328.18;99.67;-12.591599;-69.196136;287;3858;3692;18318;0
11/03/2024 19:10;3/11/2024;19:10:00;38.07;36.27;35.78;98341.75;100;-12.591594;-69.196136;212;3855;3656;18318;0
11/03/2024 19:15;3/11/2024;19:15:01;37.93;36.19;35.6;98356.14;100;-12.591592;-69.196136;165;3809;3679;18318;0
11/03/2024 19:20;3/11/2024;19:20:01;37.94;36.09;35.46;98368.05;100;-12.59159;-69.196144;168;3813;3683;18318;0
11/03/2024 19:25;3/11/2024;19:25:00;38.01;36.25;35.62;98379.92;100;-12.591588;-69.196152;268;3819;3720;18318;0
11/03/2024 19:30;3/11/2024;19:30:01;38.19;36.55;36;98382.91;100;-12.591585;-69.196159;239;3805;3705;18318;0
11/03/2024 19:35;3/11/2024;19:35:01;37.75;36.69;36.13;98384.69;100;-12.591585;-69.196167;308;3852;3725;18318;0
11/03/2024 19:40;3/11/2024;19:40:00;37.8;36.77;36.29;98394.62;99.96;-12.591587;-69.196175;333;3864;3730;18318;0
11/03/2024 19:45;3/11/2024;19:45:01;38.21;35.95;35.6;98388.22;100;-12.591585;-69.196175;129;3737;3716;18328;10
11/03/2024 19:50;3/11/2024;19:50:01;37.92;36.41;36.06;98395.81;100;-12.591587;-69.196167;321;3830;3766;18328;0
11/03/2024 19:55;3/11/2024;19:55:00;38.05;36.69;36.36;98412.92;98.99;-12.591581;-69.196167;287;3814;3726;18328;0
11/03/2024 20:00;3/11/2024;20:00:01;37.76;36.83;36.5;98416.25;97.97;-12.591577;-69.196159;254;3817;3713;18328;0
11/03/2024 20:05;3/11/2024;20:05:00;38;36.95;36.57;98417.38;96.79;-12.591572;-69.196159;295;3819;3734;18328;0
11/03/2024 20:10;3/11/2024;20:10:00;37.82;36.99;36.63;98420.69;97.2;-12.59157;-69.196159;265;3803;3715;18328;0
11/03/2024 20:15;3/11/2024;20:15:01;37.83;36.99;36.67;98433.12;96.51;-12.59157;-69.196167;267;3805;3725;18328;0
11/03/2024 20:20;3/11/2024;20:20:00;37.75;37.03;36.7;98442.44;96.13;-12.591568;-69.196159;311;3818;3756;18328;0
11/03/2024 20:25;3/11/2024;20:25:00;37.82;36.99;36.57;98454.06;95.62;-12.591567;-69.196159;264;3832;3712;18328;0
11/03/2024 20:30;3/11/2024;20:30:02;37.8;36.51;35.98;98471.5;96.54;-12.591567;-69.196167;227;3852;3683;18328;0
11/03/2024 20:35;3/11/2024;20:35:01;38;36.19;35.56;98485.39;94.4;-12.59157;-69.196167;227;3865;3673;18328;0
11/03/2024 20:40;3/11/2024;20:40:00;37.84;36.03;35.33;98478.44;94.6;-12.591572;-69.196167;314;3852;3716;18328;0
11/03/2024 20:45;3/11/2024;20:45:02;38.22;35.93;35.2;98479.3;94.77;-12.591568;-69.196175;263;3825;3726;18328;0
11/03/2024 20:50;3/11/2024;20:50:01;37.97;36.01;35.36;98475.18;96.05;-12.591567;-69.196175;280;3839;3709;18328;0
11/03/2024 20:55;3/11/2024;20:55:00;38.08;36.27;35.69;98477.28;95.91;-12.591565;-69.196182;248;3833;3697;18328;0
11/03/2024 21:00;3/11/2024;21:00:01;38.13;36.45;35.98;98489.42;93.72;-12.591563;-69.196175;249;3792;3718;18328;0
11/03/2024 21:05;3/11/2024;21:05:00;38.22;36.35;35.92;98496.02;93.43;-12.591565;-69.196175;230;3786;3711;18328;0
11/03/2024 21:10;3/11/2024;21:10:00;37.78;36.31;35.73;98513.02;93.33;-12.591568;-69.196175;262;3767;3712;18328;0
11/03/2024 21:15;3/11/2024;21:15:01;37.75;36.29;35.73;98520.25;93.79;-12.591575;-69.196175;193;3788;3690;18328;0
11/03/2024 21:20;3/11/2024;21:20:00;37.79;36.33;35.69;98522.74;92.45;-12.591581;-69.196167;310;3914;3701;18328;0
11/03/2024 21:25;3/11/2024;21:25:00;38.12;35.87;35.49;98520.58;91.77;-12.591581;-69.196167;206;3808;3683;18328;0
11/03/2024 21:30;3/11/2024;21:30:01;37.98;36.17;35.81;98516.86;88.52;-12.591521;-69.195976;237;3778;3701;18328;0
11/03/2024 21:35;3/11/2024;21:35:00;37.92;36.33;35.95;98501.55;86.8;-12.591541;-69.195961;270;3786;3745;18328;0
11/03/2024 21:40;3/11/2024;21:40:00;38.23;36.29;35.92;98493.34;89.78;-12.591567;-69.196114;290;3866;3704;18328;0
11/03/2024 21:45;3/11/2024;21:45:01;37.96;34.49;34.6;98508.89;97.83;-12.591578;-69.196121;4017;3776;3664;18328;0
11/03/2024 21:50;3/11/2024;21:50:00;37.93;35.57;35.24;98510.44;96;-12.591578;-69.196136;298;3850;3731;18328;0
11/03/2024 21:55;3/11/2024;21:55:00;37.81;35.93;35.69;98514.72;92.65;-12.591578;-69.196152;3991;399;3875;18328;0
11/03/2024 22:00;3/11/2024;22:00:01;37.9;36.25;36;98503.28;92.62;-12.59158;-69.196159;358;3823;3806;18328;0
11/03/2024 22:05;3/11/2024;22:05:00;37.98;36.55;36.34;98514.91;91.43;-12.591585;-69.196159;348;3834;3791;18328;0
11/03/2024 22:10;3/11/2024;22:10:00;38.32;36.71;36.49;98519.09;90.36;-12.591587;-69.196167;305;3813;3750;18328;0
11/03/2024 22:15;3/11/2024;22:15:01;38.34;36.37;36.13;98519.23;90.2;-12.591587;-69.196167;289;3821;3737;18328;0
11/03/2024 22:20;3/11/2024;22:20:00;38.12;36.31;36.01;98520.93;90.17;-12.591313;-69.196312;282;3803;3731;18386;58
11/03/2024 22:25;3/11/2024;22:25:00;37.96;36.53;36.16;98515.97;89.13;-12.591277;-69.19635;220;3806;3691;18386;0
11/03/2024 22:30;3/11/2024;22:30:01;38.04;34.51;34.6;98546.26;95.04;-12.591567;-69.196465;4026;3813;3654;18513;127
11/03/2024 22:35;3/11/2024;22:35:00;38.02;34.19;33.76;98551.99;100;-12.591677;-69.196594;235;3916;3646;18673;160
11/03/2024 22:40;3/11/2024;22:40:00;37.89;34.03;33.58;98556.27;100;-12.591697;-69.196617;3926;3949;3653;18878;205
11/03/2024 22:45;3/11/2024;22:45:01;38.34;33.97;33.49;98557.2;100;-12.591945;-69.196777;3969;3789;3698;19142;264
11/03/2024 22:50;3/11/2024;22:50:00;38.26;33.97;33.37;98554.96;100;-12.59213;-69.196846;3843;3963;3652;19522;380
11/03/2024 22:55;3/11/2024;22:55:00;38.08;34.01;33.49;98552.67;100;-12.592107;-69.196808;3859;4015;3545;19839;317
11/03/2024 23:00;3/11/2024;23:00:01;37.71;33.89;33.28;98546.03;100;-12.592115;-69.196777;3974;3799;3647;20076;237
11/03/2024 23:05;3/11/2024;23:05:00;37.94;33.69;33.33;98545.18;100;-12.591779;-69.196754;3931;3979;3564;20234;158
11/03/2024 23:10;3/11/2024;23:10:01;37.93;33.71;33.23;98540.78;100;-12.591712;-69.19677;4001;4087;3609;20564;330
11/03/2024 23:15;3/11/2024;23:15:01;38.2;34.23;33.78;98533.84;100;-12.59133;-69.196701;4079;3786;3671;20676;112
11/03/2024 23:20;3/11/2024;23:20:00;37.89;34.61;34.21;98521.89;95.37;-12.590343;-69.196335;247;3893;3693;20950;274
11/03/2024 23:25;3/11/2024;23:25:01;37.79;35.17;34.65;98540.81;94.36;-12.589625;-69.19635;266;3885;3687;21141;191
11/03/2024 23:30;3/11/2024;23:30:01;38.26;35.75;35.38;98540.58;89.42;-12.589646;-69.196358;239;3706;3795;21141;0
11/03/2024 23:35;3/11/2024;23:35:00;37.99;34.61;34.52;98548.8;92.46;-12.58965;-69.196335;4003;3784;3730;21226;85
11/03/2024 23:40;3/11/2024;23:40:02;37.96;33.73;33.38;98553.09;99.27;-12.589746;-69.196243;4018;3970;3611;21531;305
11/03/2024 23:45;3/11/2024;23:45:01;38.41;33.59;32.95;98547.02;100;-12.589853;-69.196205;3930;4029;3701;21813;282
11/03/2024 23:50;3/11/2024;23:50:00;37.94;33.99;33.92;98544.53;97.14;-12.589865;-69.196205;3954;159;3659;21849;36
11/03/2024 23:55;3/11/2024;23:55:02;37.77;33.23;33.09;98547.9;99.94;-12.589877;-69.196205;3960;3904;3647;22220;371
11/04/2024 00:00;4/11/2024;00:00:01;37.84;33.05;32.66;98570.25;100;-12.589895;-69.196198;3839;4065;3633;22598;0
11/04/2024 00:05;4/11/2024;00:05:00;37.9;32.97;32.3;98550.38;100;-12.589865;-69.196129;4030;3877;3562;22934;336
11/04/2024 00:10;4/11/2024;00:10:02;38.03;32.93;32.33;98563.91;100;-12.589815;-69.196037;4003;4013;3544;23268;334
11/04/2024 00:15;4/11/2024;00:15:01;37.89;32.59;32.17;98572.33;100;-12.589771;-69.19606;4036;3794;3681;23727;391
11/04/2024 00:20;4/11/2024;00:20:00;37.89;32.33;31.72;98571.61;100;-12.589724;-69.196037;118;3986;3623;24134;407
11/04/2024 00:25;4/11/2024;00:25:00;37.76;32.73;32.41;98546.58;100;-12.590103;-69.196014;3927;3897;3639;24485;351
11/04/2024 00:30;4/11/2024;00:30:01;37.8;32.81;32.25;98559.22;100;-12.590223;-69.196121;3991;3876;3651;24696;211
11/04/2024 00:35;4/11/2024;00:35:01;37.96;33.09;32.48;98568.31;100;-12.590315;-69.196144;3980;3906;3631;25066;370
11/04/2024 00:40;4/11/2024;00:40:00;37.91;33.03;32.53;98570.92;100;-12.59057;-69.196297;4017;3981;3553;25278;212
11/04/2024 00:45;4/11/2024;00:45:00;37.91;33.97;33.5;98601.44;97.79;-12.590528;-69.196266;264;3908;3653;25332;54
11/04/2024 00:50;4/11/2024;00:50:01;37.85;35.05;34.61;98589.73;90.86;-12.590595;-69.196281;229;3913;3638;25332;0
11/04/2024 00:55;4/11/2024;00:55:01;38.22;35.47;35.01;98588.95;88.05;-12.590575;-69.196289;287;3867;3716;25332;0
11/04/2024 01:00;4/11/2024;01:00:00;38.09;35.81;35.34;98587.7;88.12;-12.590591;-69.196266;336;3885;3723;25332;0
11/04/2024 01:05;4/11/2024;01:05:02;38.17;35.91;35.41;98584.66;85.68;-12.590613;-69.196274;299;3900;3715;25332;0
11/04/2024 01:10;4/11/2024;01:10:01;37.85;35.59;34.8;98580.55;85.16;-12.59061;-69.196274;255;3852;3715;25332;0
11/04/2024 01:15;4/11/2024;01:15:00;38.18;35.53;34.73;98577.48;83.95;-12.590603;-69.196274;263;3835;3711;25332;0
11/04/2024 01:20;4/11/2024;01:20:00;37.93;35.47;34.69;98592.5;84.12;-12.5906;-69.196274;292;3843;3710;25332;0
11/04/2024 01:25;4/11/2024;01:25:01;37.91;35.43;34.66;98579.75;82.5;-12.5906;-69.196274;306;3864;3731;25332;0
11/04/2024 01:30;4/11/2024;01:30:00;38.03;35.41;34.68;98579.45;80.69;-12.590602;-69.196274;273;3793;3742;25332;0
11/04/2024 01:35;4/11/2024;01:35:00;37.91;35.07;34.43;98593.3;80.67;-12.590605;-69.196266;261;3981;3714;25332;0
11/04/2024 01:40;4/11/2024;01:40:01;38.02;35.23;34.44;98603.67;80.99;-12.590605;-69.196266;294;3827;3734;25332;0
11/04/2024 01:45;4/11/2024;01:45:01;38.19;33.71;33.89;98587.78;82.72;-12.590603;-69.196259;79;3777;3762;25332;0
11/04/2024 01:50;4/11/2024;01:50:00;37.82;34.41;33.94;98577.86;84.16;-12.590602;-69.196228;264;3818;3698;25332;0
11/04/2024 01:55;4/11/2024;01:55:01;37.97;34.31;33.68;98571.3;85.74;-12.590611;-69.196236;152;3801;3663;25332;0
11/04/2024 02:00;4/11/2024;02:00:01;37.78;34.77;34.21;98574.44;83.02;-12.590622;-69.196243;295;3856;3717;25332;0
11/04/2024 02:05;4/11/2024;02:05:00;37.97;34.99;34.57;98578.86;80.76;-12.590623;-69.196251;290;3833;3719;25332;0
11/04/2024 02:10;4/11/2024;02:10:01;37.9;35.29;34.86;98586.58;79.3;-12.590623;-69.196243;252;3826;3705;25332;0
11/04/2024 02:15;4/11/2024;02:15:01;38.13;33.59;33.59;98579.16;87.5;-12.590627;-69.196243;4039;3692;3727;25332;0
11/04/2024 02:20;4/11/2024;02:20:00;38.03;33.39;32.84;98569.48;93.13;-12.59062;-69.196281;337;3827;3776;25332;0
11/04/2024 02:25;4/11/2024;02:25:02;37.93;34.63;34.12;98571.66;85.49;-12.59062;-69.196281;244;3794;3715;25332;0
11/04/2024 02:30;4/11/2024;02:30:01;37.73;35.15;34.61;98568.38;84.99;-12.59062;-69.196281;242;3801;3709;25332;0
11/04/2024 02:35;4/11/2024;02:35:01;37.91;34.51;34.12;98573.53;85.85;-12.590618;-69.196281;78;3923;3584;25332;0
11/04/2024 02:40;4/11/2024;02:40:01;38.24;34.83;34.31;98582.29;84.35;-12.590611;-69.196289;315;3971;3690;25332;0
11/04/2024 02:45;4/11/2024;02:45:00;38.11;34.75;34.28;98580.19;83.02;-12.590605;-69.196289;250;3969;3637;25332;0
11/04/2024 02:50;4/11/2024;02:50:01;38;34.33;33.72;98581.11;85.14;-12.5906;-69.196289;210;3881;3644;25332;0
11/04/2024 02:55;4/11/2024;02:55:01;38.05;33.93;33.22;98581.83;86.42;-12.590598;-69.196297;218;3916;3631;25332;0
11/04/2024 03:00;4/11/2024;03:00:02;38.11;33.95;33.19;98600.25;87.95;-12.590598;-69.196297;241;3892;3665;25332;0
11/04/2024 03:05;4/11/2024;03:05:00;37.76;34.17;33.42;98605.5;87.42;-12.590596;-69.196297;199;3904;3654;25332;0
11/04/2024 03:10;4/11/2024;03:10:00;37.94;34.29;33.6;98620.74;87.1;-12.590596;-69.196289;202;3920;3649;25332;0
11/04/2024 03:15;4/11/2024;03:15:00;37.88;34.37;33.71;98627.48;91.91;-12.590595;-69.196289;175;3753;3724;25332;0
11/04/2024 03:20;4/11/2024;03:20:02;38.09;34.89;34.3;98626.05;87.58;-12.590593;-69.196289;195;3748;3720;25332;0
11/04/2024 03:25;4/11/2024;03:25:01;38.03;35.23;34.6;98612.99;85.51;-12.59059;-69.196289;190;3769;3697;25332;0
11/04/2024 03:30;4/11/2024;03:30:01;38.07;35.39;34.73;98619.4;85.06;-12.59059;-69.196289;186;3744;3723;25332;0
11/04/2024 03:35;4/11/2024;03:35:02;37.88;35.57;34.97;98616.57;84.35;-12.59059;-69.196281;249;3719;3771;25332;0
11/04/2024 03:40;4/11/2024;03:40:00;37.9;35.71;35.18;98613.19;85.02;-12.590593;-69.196281;216;3755;3697;25332;0
11/04/2024 03:45;4/11/2024;03:45:00;38.01;35.91;35.46;98622.77;83.6;-12.590591;-69.196281;252;3775;3719;25332;0
11/04/2024 03:50;4/11/2024;03:50:01;37.85;35.99;35.58;98628.37;82.54;-12.59059;-69.196281;288;3769;3763;25332;0
11/04/2024 03:55;4/11/2024;03:55:01;38;36.09;35.66;98645.55;83.98;-12.590589;-69.196274;244;3777;3734;25332;0
11/04/2024 04:00;4/11/2024;04:00:02;38.2;36.05;35.49;98666.8;85.98;-12.590585;-69.196274;245;3825;3707;25332;0
11/04/2024 04:05;4/11/2024;04:05:00;37.85;36.11;35.64;98675.27;85.12;-12.590582;-69.196274;233;3766;3696;25332;0
11/04/2024 04:10;4/11/2024;04:10:00;38.06;34.85;34.53;98678.52;88.09;-12.59058;-69.196274;72;3693;3738;25332;0
11/04/2024 04:15;4/11/2024;04:15:01;37.7;34.67;34.07;98681.11;88.13;-12.590596;-69.196266;347;3794;3821;25332;0
11/04/2024 04:20;4/11/2024;04:20:01;38.08;35.47;35.03;98679.47;83.96;-12.590602;-69.196259;291;3786;3767;25332;0
11/04/2024 04:25;4/11/2024;04:25:01;38.2;35.71;35.32;98691.45;82.25;-12.590607;-69.196259;313;3806;3744;25332;0
11/04/2024 04:30;4/11/2024;04:30:02;37.91;35.89;35.48;98692.73;81.55;-12.590615;-69.196259;325;3832;3752;25332;0
11/04/2024 04:35;4/11/2024;04:35:00;37.85;36.01;35.55;98689.67;81.73;-12.590615;-69.196259;307;3802;3765;25332;0
11/04/2024 04:40;4/11/2024;04:40:00;38.01;36.03;35.62;98690.81;82.52;-12.590616;-69.196259;247;3770;3730;25332;0
11/04/2024 04:45;4/11/2024;04:45:00;38.29;36.01;35.57;98692.8;81.51;-12.590622;-69.196259;317;3813;3778;25332;0
11/04/2024 04:50;4/11/2024;04:50:01;37.92;36.01;35.55;98692.34;81.18;-12.590623;-69.196259;291;3804;3753;25332;0
11/04/2024 04:55;4/11/2024;04:55:01;38.29;35.99;35.49;98697;80.63;-12.590623;-69.196266;335;3785;3809;25332;0
11/04/2024 05:00;4/11/2024;05:00:02;38.04;35.91;35.44;98709.67;80.64;-12.590625;-69.196274;299;3772;3784;25332;0
11/04/2024 05:05;4/11/2024;05:05:02;38.05;35.85;35.41;98713.72;81.16;-12.590625;-69.196274;337;3838;3764;25332;0
11/04/2024 05:10;4/11/2024;05:10:01;38.05;35.85;35.43;98703.53;80.21;-12.590625;-69.196281;315;3832;3764;25332;0
11/04/2024 05:15;4/11/2024;05:15:01;38.05;35.91;35.46;98705.62;81.49;-12.590616;-69.196289;342;3846;3773;25332;0
11/04/2024 05:20;4/11/2024;05:20:01;37.77;35.21;34.93;98704.51;85.23;-12.590607;-69.196297;4079;135;3610;25332;0
11/04/2024 05:25;4/11/2024;05:25:00;38.17;35.61;35.27;98691.53;84.36;-12.590603;-69.196297;359;3771;3871;25332;0
11/04/2024 05:30;4/11/2024;05:30:00;38.12;35.83;35.46;98686.91;83.93;-12.590607;-69.196297;260;3747;3751;25332;0
11/04/2024 05:35;4/11/2024;05:35:01;37.97;35.93;35.57;98674.09;83.99;-12.590605;-69.196297;256;3753;3756;25332;0
11/04/2024 05:40;4/11/2024;05:40:00;37.66;36.03;35.63;98664.88;83.2;-12.590605;-69.196304;299;3786;3791;25332;0
11/04/2024 05:45;4/11/2024;05:45:00;37.83;36.05;35.64;98651.2;82.85;-12.590607;-69.196304;176;3700;3731;25332;0
11/04/2024 05:50;4/11/2024;05:50:00;37.88;36.07;35.65;98644.78;83.33;-12.590607;-69.196304;308;3791;3805;25332;0
11/04/2024 05:55;4/11/2024;05:55:01;37.73;35.89;35.65;98644.78;82.88;-12.590609;-69.196297;282;3727;3795;25332;0
11/04/2024 06:00;4/11/2024;06:00:00;37.91;36.05;35.82;98644.91;84.18;-12.590613;-69.196297;273;3750;3765;25332;0
11/04/2024 06:05;4/11/2024;06:05:01;37.81;36.13;35.87;98647.5;83.79;-12.590615;-69.196297;319;3802;3772;25332;0
11/04/2024 06:10;4/11/2024;06:10:01;38.09;35.15;35.08;98653.45;84.3;-12.590611;-69.196297;4041;3931;3589;25332;0
11/04/2024 06:15;4/11/2024;06:15:01;38.25;34.59;34.31;98667.67;88.35;-12.590596;-69.196297;131;364;3826;25340;8
